_id,arabic_name,description,type,latitude,longitude,directorate,directorate_latitude,directorate_longitude,icon,tags,start_time,end_time,phone_no
910,"بنکەی تەندروستی شههید حیکمەت ","shahid hikmat haji Othman",branch,35.5648,45.444,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
911,"مەڵبەندی تەندروستی ابراهیم احمد","Ibrahim Ahmed",main,35.5586,45.4833,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
912,"مەڵبەندی تەندروستی بەختیاری",Baxtyari,main,35.3991,45.5741,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
913,"مەڵبەندی تەندروستی قەیوان",Qaewan,main,35.5396,45.4786,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
914,"مەڵبەندی تەندروستی هیرۆن سیتی","Hiron City",main,35.5281,45.4804,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
915,"مەڵبەندی تەندروستی برایەتی",Brayati,main,35.4982,45.4409,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
916,"مەڵبەندی تەندروستی عەربەتی سەروو","Arbati Saru",main,35.41,45.5872,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
917,"مەڵبەندی تەندروستی عەربەتی خواروو","Arbati Xwaru",main,35.41,45.5872,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
918,"بنکەی تەندروستی بێستون سور","Bestan Sur",branch,35.3817,45.6458,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
919,"بنکەی تەندروستی رازیانە",Rzyane,branch,35.4899,45.4913,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
920,"بنکەی تەندروستی ژاڵەی سەروو","Zhalay saru",branch,35.4958,45.461,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
921,"بنکەی تەندروستی عەلوەکە",Aluaka,branch,35.5089,45.449,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
922,"بنکەی تەندروستی حاجی سالار احمد شاسوار","Haji Salar Ahmed Shaswar",branch,35.4995,45.4483,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
923,"بنکەی تەندروستی شەهید سەلاح","Shahid Salah",branch,35.5216,45.4592,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
924,"بنکەی تەندروستی مەرگە",Marga,branch,36.0522,45.0914,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
925,"بنکەی تەندروستی گەرمكان",Garmkan,branch,36.1288,45.117,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
926,"مەڵبەندی تەندروستی بنگرد",Bngrd,main,36.0672,45.0444,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
927,"مەڵبەندی تەندروستی خدران",xdran,main,36.1286,44.7786,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
928,"بنکەی تەندروستی قەمتەران",Qamtaran,branch,36.1535,44.7412,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
929,"بنکەی تەندروستی ئاوەژێ",Awazhe,branch,36.0261,45.1581,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
930,"بنکەی تەندروستی كڵاوسوران",Klausuran,branch,36.162,44.7067,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
931,"بنکەی تەندروستی زانكۆ",Zanko,branch,36.2357,44.868,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
932,"بنکەی تەندروستی زرگوێز","zrgwez ",branch,35.4272,45.4248,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
933,"بنکەی تەندروستی جعفران","jafaran ",branch,35.3166,45.334,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
934,"بنکەی تەندروستی دوکارۆ","dwkaro ",branch,35.2521,45.5479,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
935,"بنکەی تەندروستی بەلەکجار","balakjar ",branch,35.1935,45.4677,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
936,"بنکەی تەندروستی گۆرباز",gwrbaz,branch,35.4364,45.2234,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
937,"بنکەی تەندروستی پارازان",Parazan,branch,35.6328,45.7308,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
938,"بنکەی تەندروستی ماروێ",marwe,branch,35.9875,45.5536,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
939,"بنکەی تەندروستی نۆرک","nork ",branch,35.786,45.7544,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
940,"بنکەی تەندروستی گەورە دێ","gawrade ",branch,35.6314,45.5516,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
941,"بنکەی تەندروستی باسنێ","basne ",branch,35.89,45.5844,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
942,"بنکەی تەندروستی مۆریاس","moryas ",branch,35.468,45.7246,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
943,"بنکەی تەندروستی ماشان","mashan ",branch,35.9869,45.5146,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
944,"بنکەی تەندروستی کارێزە",kareza,branch,35.7799,45.4112,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
945,"بنکەی تەندروستی حاجی مامەند","haje mamand ",branch,35.6168,45.7886,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
946,"بنکەی تەندروستی گەڵالە","galala ",branch,35.9336,45.3156,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
947,"بنکەی تەندروستی قاوێلە","qawela ",branch,35.4619,45.7828,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
948,"بنکەی تەندروستی سەراو","saraw ",branch,35.8896,45.5094,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
949,"بنکەی تەندروستی کانی خان","kane xan ",branch,35.7979,45.9106,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
950,"بنکەی تەندروستی ناوشاخان",Nawshaxan,branch,35.6166,45.9539,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
951,"بنکەی تەندروستی دارۆخان","daroxan ",branch,35.7987,46.076,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
952,"بنکەی تەندروستی دارا گورگان","daragwrgan ",branch,35.6654,45.8465,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
953,"بنکەی تەندروستی سیاگوێز",syagwez,branch,35.8067,45.8015,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
954,"بنکەی تەندروستی کانی مانگا","kane manga ",branch,35.5849,45.9241,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
955,"بنکەی تەندروستی سەرسوراو",Sarswraw,branch,35.7759,45.9798,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
956,"بنکەی تەندروستی گولێ","gwle ",branch,35.7767,45.8265,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
957,"بنکەی تەندروستی چوێسە",chwesa,branch,35.766,46.111,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
958,"بنکەی تەندروستی بنەسوتە","bnaswta ",branch,35.5878,46.0099,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
959,"بنکەی تەندروستی کانی سەیف","kane saif ",branch,35.5042,45.9652,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
960,"بنکەی تەندروستی نزارە","nzara ",branch,35.6814,45.96,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
961,"ب.ت.ثةلى هيرؤ","pali hero",branch,35.4639,45.8515,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
962,"ب.ت.تةرةتةوةن",taratawan,branch,35.524,45.8761,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
963,"ب.ت.زةنطى سةر","zangy sar",branch,35.4937,45.8944,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
964,"ب.ت.سةراوى سبحان ئاغا","sarawi swbhan agha",branch,35.375,45.8348,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
965,"ب.ت.شانةدةرى تازة","shanadary taza",branch,35.3895,45.8907,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
966,"ب.ت.شانةدةرى كؤن","shanadary kon",branch,35.4156,45.8934,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
967,"ب.ت. شهيد حمة رةش(طريزة)","shahid hama rash",branch,35.3932,45.7371,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
968,"ب.ت.شهيد ستار","shahid star",branch,35.3827,45.7076,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
969,"ب.ت.شهيد اسعد سليمان بيرةشكةيى","shahid ashad sleman",branch,35.3868,45.7062,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
970,"ب.ت.كةضةلى",kachali,branch,35.3955,45.9804,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
971,"ب.ت.طردةنازى","grda nazi",branch,35.3405,45.929,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
972,"ب.ت.مايندؤل",mayndol,branch,35.466,45.8109,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
973,"ب.ت.موانى كؤن","mwani kon",branch,35.3583,45.7423,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
974,"ب.ت.قوماش",qwmash,branch,35.3625,45.7903,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
975,"م.ت.سيدصادق","said sadq",main,35.3511,45.8774,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
976,"م.ت.شهيد سةرحةد قارةمان","shahid sarhad qaraman",main,35.3775,45.7094,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
977,"م.ت.شهيد دضيا","shahid yahya",main,34.5394,45.0421,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
978,"م.ت.عمرى حاجى على","omari haji ali",main,34.4664,45.1667,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
979,"م.ت.شهيد سردار مهندس","shahid sardar mwhandis",main,35.0236,45.1012,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
980,"م.ت.زمناكؤ",zmnako,main,34.9796,44.7668,Sulaymaniyah,35.557,45.4359,facility_main.png,Main,"8:00 AM","1:30 PM",NULL
981,"ب.ت.بةمؤ",bamo,branch,35.2677,45.6111,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
982,"ب.ت.دسكةرة",daskara,branch,34.5401,45.3338,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
983,"ب.ت.شةهيد شةمال ","shahid shamal",branch,34.8206,45.0771,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
984,"ب.ت.شهيد حمة سعيد طةلالى","shahid hama sahid galali",branch,34.6921,44.9504,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
985,"ب.ت.زةلةرةش","zalara rash",branch,34.748,45.1295,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
986,"ب.ت.كانى هةنجير",kanihanjir,branch,35.2128,45.7001,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
987,"بنکەی تەندروستی صالحان",salhan,branch,34.5542,45.3848,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
988,"بنکەی تەندروستی علی خلف","ali xelef",branch,34.7434,45.4798,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
989,"بنکەی تەندروستی شەهید نەجم","shahid najm",branch,34.5401,45.3338,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
990,"بنکەی تەندروستی بەمۆ",Bamo,branch,34.9797,45.7983,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
991,"بنکەی تەندروستی زینانە",zinana,branch,34.8799,44.85,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
992,"بنکەی تەندروستی هۆرین",horin,branch,34.9441,45.709,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
993,"بنکەی تەندروستی سەرتەک",sartk,branch,34.8147,45.6331,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
994,"بنکەی تەندروستی قورەتوو",qwratw,branch,34.6075,45.4952,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
995,"بنکەی تەندروستی پیرۆز خان","peroz xan",branch,34.56,45.5877,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
996,"بنکەی تەندروستی حاجی لەر","haji lar",branch,34.8048,45.647,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
997,"بنکەی تەندروستی بیلولە",bilula,branch,34.8669,45.7567,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
998,"بنکەی تەندروستی پەلکانە",palkana,branch,34.464,45.3506,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
999,"بنکەی تەندروستی گرتوخانە",grtwxana,branch,34.6212,45.3133,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1000,"بنکەی تەندروستی زەماوەنگە",zamawanga,branch,34.7714,45.4222,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1001,"بنکەی تەندروستی شێخ لەنگەر","shex langar",branch,34.5515,45.2485,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1002,"بنکەی تەندروستی شێخ تویل","shex twyl",branch,35.0202,45.4595,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1003,"بنکەی تەندروستی گردەکۆزینە","grda kozina",branch,34.7447,45.3018,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1004,"بنکەی تەندروستی عیسایی",esayii,branch,34.7688,45.4663,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1005,"بنکەی تەندروستی کویرەک",kwerak,branch,34.7532,45.2604,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1006,"بنکەی تەندروستی توب عەسکەر","twb askar",branch,34.7122,45.4169,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1007,"بنکەی تەندروستی چەرچەقەلا",charchaqala,branch,35.0734,45.3448,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1008,"بنکەی تەندروستی حسن محە","hasan maha",branch,34.7108,45.4015,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1009,"بنکەی تەندروستی قەلا تۆپزان","qala topzan",branch,34.967,45.4615,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1010,"بنکەی تەندروستی منصور الکان","manswr alkan",branch,34.5394,45.0421,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1011,"بنکەی تەندروستی کوبان",kwban,branch,34.6921,44.9504,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1012,"بنکەی تەندروستی دوانزە ئیمام","swanza emam",branch,34.6386,45.013,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1013,"بنکەی تەندروستی عزیز قادر","aziz qadr",branch,34.8849,45.016,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1014,"بنکەی تەندروستی کەلەجوزەنگبات","kala jwzangbat",branch,34.4664,45.1667,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1015,"بنکەی تەندروستی خانی سەروو","xany sarw",branch,35.0236,45.1012,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1016,"بنکەی تەندروستی قیرتاج",qirtaj,branch,34.5279,45.2052,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1017,"بنکەی تەندروستی شهید کامەران","shahid kamaran",branch,34.8206,45.0771,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1018,"بنکەی تەندروستی گەرمەک",garmak,branch,34.862,45.3474,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1019,"بنکەی تەندروستی زەردی حەمە","zardi hama",branch,34.8245,45.2289,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1020,"بنکەی تەندروستی حەسیرە",hasira,branch,34.748,45.1295,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1021,"بنکەی تەندروستی مام سلێمان","mam sleman",branch,34.9126,45.1007,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1022,"بنکەی تەندروستی پیازە جار","pyaza jar",branch,34.8273,45.1807,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1023,"بنکەی تەندروستی شەهید شەهاب","shahid shahab",branch,34.9796,44.7668,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1024,"بنکەی تەندروستی قازی محمد","qazi mohamad",branch,35.081,45.6772,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1025,"بنکەی تەندروستی مەلا شکر","mala shkr",branch,34.5019,45.4932,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1026,"بنکەی تەندروستی کارێزە",kareza,branch,35.0269,45.5533,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
1027,"بنکەی تەندروستی شەهید مەحمود","shahis mahmwd",branch,34.4913,45.3422,Sulaymaniyah,35.557,45.4359,facility_branch.png,branch,"8:00 AM","1:30 PM",NULL
